gate_name,sgd_gene_id,gene_name,chromosome,essential_status,evidence_count,phenotype_summary,selection_rule,source_file,gate_version
random_control_2,S000000680,YCR084C,SynIII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001869,YFL025C,SynVI,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001891,YFL003C,SynVI,Ambiguous,7,"null | spore germination: decreased | spore viability decreased to 56%; pattern of inviability indicative of meiosis I nondisjunction of homologous chromosomes ; null | spore germination: decreased | gamete viability is reduced to 27% of that observed in wt cells, a reflection of meiotic perturbation on viable gamete number ; null | spore germination: decreased | decrease in spore viability is less severe at 33 deg C",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001897,YFR001W,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001912,O6U65_1029,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001928,O6U65_1046,SynVI,Ambiguous,3,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001929,YFR033C,SynVI,Unknown,2,null | viable | no respiratory defect ; null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001930,YFR034C,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001931,O6U65_1052,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001932,YFR036W,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001935,O6U65_1057,SynVI,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001937,YFR041C,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001941,O6U65_1063,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001944,YFR048W,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001947,YFR051C,SynVI,Ambiguous,4,repressible | mitochondrial morphology: abnormal | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection; doxycycline represses expression ; null | viable ; null | inviable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001949,YFR053C,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001952,YFR055W,SynVI,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000001955,YFL010W-A,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000007548,YCL026C-B,SynIII,Unknown,0,,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000028517,YBL039W-B,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000028532,YBR072C-A,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000028596,YBL006W-A,SynII,Unknown,0,,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000028598,YBL100W-C,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000028628,O6U65_0996,SynVI,Unknown,0,,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000028768,non-functional:truncated CDS,SynVI,Unknown,0,,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_2,S000028824,O6U65_1022,SynVI,Unknown,0,,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000102,LDB7,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000106,YBL010C,SynII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000111,ACH1,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000113,PEP1,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000119,MCM2,SynII,Ambiguous,4,null | inviable ; null | chronological lifespan: abnormal | delayed chronological aging; exhibits delayed senescence during the initial 14 days; incapable of forming colonies beyond 21 days while wt cells remain viable; increased cell size from the onset with declining viability and reduction in ploidy over time,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000125,YBL029W,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000145,MOH1,SynII,Ambiguous,2,"null | viable ; null | survival rate in stationary phase: decreased | 10,000-fold reduction in colony-forming potential after 25 days in water, without losing viability",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000153,PTH2,SynII,Ambiguous,2,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000167,YBL071C,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000168,RPS8A,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000174,ATG8,SynII,Ambiguous,7,null | viability: decreased | nitrogen starvation ; null | viability: decreased | nitrogen starvation | decreased survival (CFU) relative to wt in nitrogen starvation media at 15 days ; reduction of function | viability: decreased | nitrogen starvation,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000178,ALG3,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000179,YBL083C,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000183,RPL23A,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000187,MAP2,SynII,Ambiguous,2,"null | viable ; null | vegetative growth: decreased rate | slower growth rate than wt, but faster than that of a map1 null mutant; map1 map2 double null mutant is inviable",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000192,YBL096C,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000218,GRX7,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000222,GAL7,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000223,GAL10,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000224,GAL1,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000250,ZTA1,SynII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000258,YRO2,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000261,MUM2,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000262,UBP14,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000263,AKL1,SynII,Ambiguous,4,"overexpression | viability: decreased ; null | viable ; overexpression | inviable | overexpression of wt Akl1 or non-phosphorylatable Akl1-S960A/S1072A is toxic, while kinase-dead akl1-D181Y does not affect growth",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000267,YBR063C,SynII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000270,NRG2,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000271,TIP1,SynII,Ambiguous,3,"null | viable ; null | toxin resistance: decreased | α-synuclein | nonessential gene that, when deleted, leads to extreme sensitivity to low levels of α-syn that would otherwise not be toxic; strong growth defect",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000273,TAT1,SynII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000276,HSP26,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000297,PHO5,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000307,SIF2,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000317,YBR113W,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000321,TKL2,SynII,Ambiguous,3,null | oxidative stress resistance: decreased | hydrogen peroxide | decreased viability in high concentrations of H2O2 after exposure to low concentrations ; null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000326,MRPL36,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000333,OPY1,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000353,ARA1,SynII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000355,APD1,SynII,Ambiguous,9,"null | viable ; null | resistance to chemicals: decreased | 2,3,4-trihydroxbenzophenone (25µM) | lethal on solid media at 25 µM and in liquid media at 50 µM ; reduction of function | resistance to chemicals: decreased | 2,3,4-trihydroxbenzophenone (50µM) | mutation of highly conserved TLF domain cysteine, potentially involved in metallocenter coordination, results in lethality",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000362,AMN1,SynII,Ambiguous,4,null | viable ; overexpression | inviable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000363,IFA38,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000365,CSH1,SynII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000367,EXO5,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000368,ARL1,SynII,Ambiguous,2,null | viability: decreased | nitrogen starvation | elevated temperature (37°C) | significant heat stress-dependent survival defect indicative of an autophagy defect; intermediate at 30 deg C ; null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000376,SMY2,SynII,Ambiguous,2,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000392,NTC20,SynII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000395,RPL21A,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000403,KTR4,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000404,BEM1,SynII,Ambiguous,4,"null | viable ; null | resistance to chemicals: decreased | tannic acid (400µM) | YPD | decreased survival on sub-lethal levels of the polyphenol, tannic acid ; null | inviable",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000406,MCM7,SynII,Ambiguous,5,"repressible | chromosome/plasmid maintenance: decreased | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection (doxycycline represses expression)|; increased chromosome rearrangements and chromosome loss, as measured in an illegitimate mating assay ; repressible | chromosome/plasmid maintenance: decreased | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection (doxycycline represses expression)|; increased chromosome rearrangements and chromosome loss, as measured in an illegitimate mating assay; increased spontaneous DNA damage as measured by an increase of Ddc2 foci relative to wild-type ; null | inviable",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000410,YBR206W,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000412,2,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000418,SDS24,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000426,PCS60,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000436,YBR232C,SynII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000450,RRT2,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000452,HIS7,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000456,DUT1,SynII,Ambiguous,2,null | inviable ; null | auxotrophy | dTMP | null is dTMP auxotroph|viable when supplied with exogenous dTM,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000478,CHK1,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000481,YBR277C,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000483,PAF1,SynII,Ambiguous,2,"null | viable ; null | resistance to chemicals: decreased | acetic acid (200mM) | decreased viability, and by extension lifespan, relative to wt cells on plates containing acetic acid that mimics media acidification, a primary cause of chronological aging",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000484,SAF1,SynII,Ambiguous,3,"null | viable ; null | toxin resistance: decreased | α-synuclein | nonessential gene that, when deleted, leads to extreme sensitivity to low levels of α-syn that would otherwise not be toxic; strong growth defect",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000486,MRPL27,SynII,Ambiguous,2,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000493,SNF5,SynII,Ambiguous,3,"null | viable ; null | toxin resistance: decreased | α-synuclein | nonessential gene that, when deleted, leads to extreme sensitivity to low levels of α-syn that would otherwise not be toxic; strong growth defect",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000494,BSD2,SynII,Ambiguous,3,"null | viable ; null | toxin resistance: decreased | α-synuclein | nonessential gene that, when deleted, leads to extreme sensitivity to low levels of α-syn that would otherwise not be toxic; strong growth defect",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000497,VBA2,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000513,YCL007C,SynIII,Ambiguous,2,"null | viable ; null | resistance to chemicals: decreased | tannic acid (400µM) | YPD | decreased survival on sub-lethal levels of the polyphenol, tannic acid",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000514,YCL008C,SynIII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000520,YCL014W,SynIII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000521,YCL016C,SynIII,Ambiguous,3,null | viable ; null | chromosome segregation: abnormal | during meiosis; low spore viability ; null | inviable | elevated temperature (37°C) | ploidy-specific lethality; tetraploid derivative of the homozygous gene deletion collection strain is temperature sensitive lethal at 37°C,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000532,YCL027W,SynIII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000535,YCL030C,SynIII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000541,YCL036W,SynIII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000551,YCL046W,SynIII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000574,YCL069W,SynIII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000602,YCR009C,SynIII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000603,YCR010C,SynIII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000604,YCR011C,SynIII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000610,YCR017C,SynIII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000616,YCR022C,SynIII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000665,YCR069W,SynIII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000669,YCR073C,SynIII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000000688,YCR092C,SynIII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000001845,YFL049W,SynVI,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000001869,YFL025C,SynVI,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000001873,YFL021W,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000001886,YFL008W,SynVI,Ambiguous,4,conditional | viability: decreased | elevated temperature (36°C) | rapid reduction in viability at elevated temperature; only 3% of cells are viable after 4 hours; >80% of cells die after release from nocodazole-arrest indicating an essential function in M phase ; conditional | inviable | elevated temperature (33°C) | ploidy-specific lethality; tetraploid derivative of the ts allele is temperature sensitive at 33°C and above ; null | inviable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000001910,YFR014C,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000001932,YFR036W,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000001934,YFR038W,SynVI,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000001935,O6U65_1057,SynVI,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000001941,O6U65_1063,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000001942,YFR046C,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000002156,RPL19A,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000007593,YBR103C-A,SynII,Unknown,0,,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000028630,O6U65_1048,SynVI,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000028814,YBL039C-A,SynII,Unknown,0,,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000028818,YCR024C-B,SynIII,Unknown,0,,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000029705,YCL012C,SynIII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_3,S000029724,YCR095W-A,SynIII,Unknown,0,,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_4,S000000105,ALK2,SynII,Unknown,3,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_4,S000000113,PEP1,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_4,S000000118,PIM1,SynII,Ambiguous,4,"null | viable ; repressible | protein/peptide accumulation: increased | strong accumulation of Dpi34p after depletion of Pim1p, indicating an essential role in maintaining low levels of Dpi34p | Dpi34-9xMyc",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_4,S000000120,NCL1,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_4,S000000121,RRN10,SynII,Ambiguous,2,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_4,S000000127,SHE1,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_4,S000000134,MRPL16,SynII,Ambiguous,2,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_4,S000000135,URA7,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_4,S000000140,YBL044W,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
